number;name;address;position;banking;bonus;status;contract_name;bike_stands;available_bike_stands;available_bikes;last_update
43010;43010 - JARRY (VINCENNES);139 RUE DE LA JARRY - 94300 VINCENNES;48.849744957, 2.45196030631;True;False;OPEN;Paris;25;10;15;2017-12-04T12:57:24+01:00
15043;15043 - BRANCION;122 RUE BRANCION - 75015 PARIS;48.8290542165, 2.30141743604;True;False;OPEN;Paris;11;8;3;2017-12-04T12:57:35+01:00
17024;17024 - VILLIERS;1/3 PLACE PROSPER GOUBAUX - 75017 PARIS;48.8812083328, 2.3164496408;True;False;OPEN;Paris;12;8;4;2017-12-04T12:57:09+01:00
11104;11104 - CHARONNE DU BUREAU;170 RUE DE CHARONNE - 75011 PARIS;48.8559437796, 2.39253252663;True;False;OPEN;Paris;20;18;2;2017-12-04T12:57:07+01:00
9018;09018 - PLACE PIGALLE;05 RUE DUPERRE - 75009 PARIS;48.882070227, 2.33667963144;True;True;OPEN;Paris;34;33;1;2017-12-04T12:57:10+01:00
10037;10037 - VERSION 2 JAURES;EGLISE SAINT JOSEPH ARTISAN - 75010 PARIS;48.881268164, 2.36811752799;True;False;OPEN;Paris;25;21;2;2017-12-04T12:56:50+01:00
19108;19108 - ROSA PARKS – GASTON TESSIER;12 Rue Gaston Tessier - 75019 PARIS;48.8960206, 2.3739464;True;False;OPEN;Paris;37;16;19;2017-12-04T12:56:55+01:00
5016;05016 - CONTRESCARPE-THOUIN;1 RUE THOUIN - 75005 PARIS;48.8450622564, 2.34949778986;True;False;OPEN;Paris;16;11;2;2017-12-04T12:56:38+01:00
16135;16135 - STADE WILMILLE;ROND POINT DU MARECHAL DELATRE DE TASSIGNY - 75016 PARIS;48.872381, 2.275283;True;False;OPEN;Paris;29;10;19;2017-12-04T12:57:18+01:00
9006;09006 - TRUDAINE ROCHECHOUART;81 RUE DUNKERQUE - 75009 PARIS;48.8821076344, 2.34626199854;True;False;OPEN;Paris;16;12;4;2017-12-04T12:57:02+01:00
12125;12125 - PYRAMIDE ENTRÉE PARC FLORAL;PYRAMIDE ENTREE PARC FLORAL - 75012 PARIS;48.8370614929, 2.44044666425;True;False;OPEN;Paris;48;46;2;2017-12-04T12:57:32+01:00
9032;09032 - MATHURINS;12 RUE DES MATHURINS - 75009 PARIS;48.8729712519, 2.3294656117;True;False;OPEN;Paris;40;9;28;2017-12-04T12:57:02+01:00
41601;41601 - GENERAL DE GAULLE (SAINT MANDE);86 AVENUE DU GENERAL DE GAULLE - 94160 SAINT MANDE;48.8390304318, 2.4174104354;True;False;OPEN;Paris;24;20;4;2017-12-04T12:56:56+01:00
17042;17042 - PORTE MAILLOT;FACE 279 BOULEVARD PEREIRE - 75017 PARIS;48.8777500334, 2.28444435655;True;False;OPEN;Paris;37;2;35;2017-12-04T12:56:38+01:00
8041;08041 - CHAMPS ELYSEES LINCOLN;16 RUE DE LINCOLN - 75008 PARIS;48.8706901579, 2.30322242397;True;False;OPEN;Paris;38;10;27;2017-12-04T12:57:29+01:00
12124;12124 - PYRAMIDE ARTILLERIE;ROUTE DE L'ARTILLERIE - 75012 PARIS;48.8390411459, 2.43765533908;True;False;OPEN;Paris;55;54;1;2017-12-04T13:01:04+01:00
31008;31008 - VINCENNES (MONTREUIL);7 BIS RUE DE VINCENNES - 93100 MONTREUIL;48.857702134, 2.43736866129;True;False;OPEN;Paris;56;54;1;2017-12-04T13:01:13+01:00
42504;42504 - MALON (GENTILLY);FACE 59 RUE BENOIT MALON - 94250 GENTILLY;48.8144401796, 2.34107065417;True;False;OPEN;Paris;30;29;1;2017-12-04T13:01:27+01:00
6103;06103 - MEZIERES RENNES;16 RUE DE MEZIERES - 75006 PARIS;48.8502970102, 2.33044682028;True;False;OPEN;Paris;55;14;41;2017-12-04T13:00:40+01:00
17002;17002 - LA FOURCHE RUE DE LA CONDAMINE;4 RUE DE LA CONDAMINE - 75017 PARIS;48.8879013455, 2.32440044544;True;True;OPEN;Paris;37;33;2;2017-12-04T13:00:47+01:00
6021;06021 - BONAPARTE BEAUX ARTS;17 RUE DES BEAUX ARTS - 75006 PARIS;48.8564374097, 2.33479762295;True;False;OPEN;Paris;19;0;19;2017-12-04T13:01:26+01:00
42207;42207 - PARIS 3 (CHARENTON);136 RUE DE PARIS - 94220 CHARENTON;48.8266572063, 2.40587672301;True;False;OPEN;Paris;28;22;6;2017-12-04T13:00:45+01:00
12026;12026 - PARC DE BERCY;61 RUE DE BERCY - 75012 PARIS;48.837721459, 2.38221733705;True;False;OPEN;Paris;36;33;2;2017-12-04T13:01:10+01:00
33104;33104 - JOINEAU (PRE SAINT GERVAIS);RUE ANDRE JOINEAU / PLACE ANATOLE FRANCE - 93310 LE PRE SAINT GERVAIS;48.8836202338, 2.40324031837;True;True;OPEN;Paris;30;29;0;2017-12-04T13:00:39+01:00
10111;10111 - JEMMAPES;100 QUAI DE JEMMAPES - 75010 PARIS;48.8734627987, 2.36403505925;True;False;OPEN;Paris;21;18;2;2017-12-04T13:00:56+01:00
12040;12040 - PORTE DE CHARENTON;FACE 2 AV. DE LA PORTE DE CHARENTON - 75012 PARIS;48.8315881252, 2.39874566495;True;False;OPEN;Paris;67;64;3;2017-12-04T13:00:49+01:00
15029;15029 - EMERIAU;27 RUE EMERIAU - 75015 PARIS;48.8506147509, 2.28725016347;True;False;OPEN;Paris;53;49;4;2017-12-04T13:01:13+01:00
17045;17045 - PLACE DES TERNES - 5;5 PLACE DES TERNES - 75017 PARIS;48.8784103865, 2.29783106471;True;False;OPEN;Paris;43;3;40;2017-12-04T13:01:08+01:00
15031;15031 - THEATRE;60 RUE DU THEATRE - 75015 PARIS;48.8481703414, 2.28990664646;True;False;OPEN;Paris;53;49;4;2017-12-04T13:01:30+01:00
17015;17015 - PLACE DE LEVIS;19BIS/21 RUE LEGENDRE - 75017 PARIS;48.8836882175, 2.3132844054;True;False;OPEN;Paris;46;25;9;2017-12-04T13:00:58+01:00
8039;08039 - COLISEE;6 RUE DU COLISEE - 75008 PARIS;48.8704819386, 2.30766254015;True;False;OPEN;Paris;24;8;16;2017-12-04T13:01:09+01:00
11013;11013 - NATION VOLTAIRE;5 PLACE DE LA NATION - 75011 PARIS;48.8492766382, 2.39493447775;True;False;OPEN;Paris;46;39;6;2017-12-04T13:01:00+01:00
12014;12014 - NATION;16 PLACE DE LA NATION SUR TPC - 75012 PARIS;48.8473018, 2.39552056486;True;False;OPEN;Paris;66;62;3;2017-12-04T13:00:44+01:00
13032;13032 - MASSENA;163 AVENUE D'ITALIE - 75013 PARIS;48.8198946181, 2.35943293847;True;False;OPEN;Paris;26;26;0;2017-12-04T13:01:27+01:00
9025;09025 - TAITBOUT CHÂTEAUDUN;77 RUE TAITBOUT - 75009 PARIS;48.8763839694, 2.33535667793;True;False;OPEN;Paris;38;8;27;2017-12-04T13:00:50+01:00
19041;19041 - PYRÉNÉES;101 RUE DE BELLEVILLE - 75019 PARIS;48.8743491365, 2.386095374;True;True;OPEN;Paris;42;40;2;2017-12-04T13:00:40+01:00
20033;20033 - ETIENNE DOLET;29 RUE ETIENNE DOLLET - 75020 PARIS;48.8680494102, 2.38513309762;True;False;OPEN;Paris;31;31;0;2017-12-04T13:00:43+01:00
19103;19103 - MANIN CARRIERES;139 RUE MANIN - 75019 PARIS;48.884770858, 2.3920931199;True;False;OPEN;Paris;20;15;5;2017-12-04T13:01:12+01:00
13013;13013 - SAINT MARCEL;3 BD SAINT MARCEL - 75013 PARIS;48.8395044246, 2.36098941702;True;False;OPEN;Paris;21;4;16;2017-12-04T13:01:35+01:00
7002;07002 - VANEAU;86 RUE VANEAU - 75007 PARIS;48.8485776076, 2.32041739312;True;False;OPEN;Paris;35;17;8;2017-12-04T13:01:27+01:00
13033;13033 - PORTE D'ITALIE;15 AVENUE DE LA PORTE D'ITALIE - 75013 PARIS;48.8173123004, 2.36021848094;True;False;OPEN;Paris;14;14;0;2017-12-04T13:01:11+01:00
19102;19102 - BELLEVILLE RAMPAL;4 RUE DE RAMPAL - 75019 PARIS;48.8731526239, 2.37985561063;True;False;OPEN;Paris;15;12;1;2017-12-04T13:00:43+01:00
23005;23005 - GARE DE CLICHY LEVALLOIS;Pace du 8 mais 45 (devant la Gare SNCF)  - 92300 LEVALLOIS;48.896746, 2.2982307;True;False;OPEN;Paris;25;8;15;2017-12-04T13:01:19+01:00
14026;14026 - PLANTES MOULIN VERT;23 RUE DES PLANTES - 75014 PARIS;48.8301471958, 2.32331344598;True;False;OPEN;Paris;45;41;4;2017-12-04T13:01:32+01:00
21201;21201 - JAURES (MONTROUGE);6 PLACE JEAN JAURES / RUE MAURICE ARNOUX ET RUE CAMILLE PELLETIN - 92120 MONTROUGE;48.816290677, 2.31127954341;True;False;OPEN;Paris;22;16;6;2017-12-04T13:00:58+01:00
21308;21308 - BARA (ISSY LES MOULINEAUX);23 RUE BARA - 92130 ISSY LES MOULINEAUX;48.83363, 2.26853;True;True;OPEN;Paris;36;25;11;2017-12-04T13:01:09+01:00
42001;42001 - VANZUPPE-PAUL VAILLANT COUTURIER (IVRY);FACE 4 BD PAUL VAILLANT COUTURIER - 94200 IVRY;48.82057, 2.3952015;True;False;OPEN;Paris;22;4;18;2017-12-04T13:01:34+01:00
19040;19040 - TELEGRAPHE;265 RUE DE BELLEVILLE - 75019 PARIS;48.8756361807, 2.39946145198;True;True;OPEN;Paris;40;40;0;2017-12-04T13:00:52+01:00
18003;18003 - JOSEPH DE MAISTRE LEPIC;2 RUE JOSEPH DE MAISTRE - 75018 PARIS;48.8864568158, 2.33289782791;True;True;OPEN;Paris;43;42;0;2017-12-04T13:01:05+01:00
1008;01008 - COQUILLIERE - LOUVRE;9 RUE COQUILLIERE 75001 PARIS;48.863575, 2.3426385;True;False;OPEN;Paris;32;1;26;2017-12-04T13:01:13+01:00
31011;31011 - STALINGRAD 2 (MONTREUIL);27 RUE DE STALINGRAD - 93100 MONTREUIL;48.8589230268, 2.44314211824;True;False;OPEN;Paris;23;23;0;2017-12-04T13:00:38+01:00
21503;21503 - LEDRU ROLLIN (SURESNES);13/15 RUE LEDRU ROLLIN - 92150 SURESNES;48.8709204876, 2.22958935221;True;False;OPEN;Paris;24;13;11;2017-12-04T13:01:36+01:00
7012;07012 - CITE VANEAU;7 CITE VANEAU - 75007 PARIS;48.8542683341, 2.31945401006;True;False;OPEN;Paris;36;11;25;2017-12-04T13:01:56+01:00
35014;35014 - DE GAULLE (PANTIN);139 AVENUE JEAN LOLIVE / MAIL CHARLES DE GAULLE - 93500 PANTIN;48.8932686647, 2.41271573339;True;False;OPEN;Paris;25;13;5;2017-12-04T13:05:54+01:00
9021;09021 - SAINT GEORGES;56 RUE SAINT GEORGES - 75009 PARIS;48.8778722783, 2.3374468042;True;False;OPEN;Paris;22;15;7;2017-12-04T13:06:04+01:00
11029;11029 - MENILMONTANT OBERKAMPF;137 BOULEVARD MENILMONTANT - 75011 PARIS;48.8666176587, 2.38301344042;True;False;OPEN;Paris;40;37;3;2017-12-04T13:05:43+01:00
14113;14113 - ARAGO 2;36 RUE DE LA SANTE - 75014 PARIS;48.835128865, 2.34157863456;True;False;OPEN;Paris;37;27;10;2017-12-04T13:05:51+01:00
18042;18042 - PIGALLE GERMAIN PILLON;FACE 36 BOULEVARD DE CLICHY - 75018 PARIS;48.8827280905, 2.33626263902;True;True;OPEN;Paris;21;21;0;2017-12-04T13:06:27+01:00
11008;11008 - FAIDHERBE CHALIGNY;223 RUE DU FAUBOURG SAINT ANTOINE - 75011 PARIS;48.8503797539, 2.38386933547;True;False;OPEN;Paris;40;5;32;2017-12-04T13:06:05+01:00
15118;15118 - PLACE BIENVENUE;11 RUE DE L'ARRIVEE - 75015 PARIS;48.8431988281, 2.32225737728;True;False;OPEN;Paris;22;17;5;2017-12-04T13:05:48+01:00
15040;15040 - MONCLAR;33 BIS RUE SAINT AMAND - 75015 PARIS;48.8341171478, 2.30885001547;True;False;OPEN;Paris;36;30;6;2017-12-04T13:05:58+01:00
42201;42201 - NECKER (CHARENTON);RUE NECKER/ RUE DU PORT AUX LIONS - 94220 CHARENTON;48.8239632523, 2.39999842013;True;False;OPEN;Paris;26;3;23;2017-12-04T13:06:16+01:00
11113;11113 - REPUBLIQUE FERRY;FACE 140 BOULEVARD RICHARD LENOIR - 75011 PARIS;48.8665160798, 2.36932253041;True;False;OPEN;Paris;56;51;4;2017-12-04T13:06:27+01:00
13026;13026 - PLACE HENOCQUE VERSION 2;21 RUE DU DR LERAY ET LANDOUZY - 75013 PARIS;48.8233161722, 2.35433694417;True;False;OPEN;Paris;34;33;1;2017-12-04T13:05:40+01:00
19028;19028 - PLACE DES FETES;17 RUE DES FETES - 75019 PARIS;48.8764683397, 2.39228462979;True;True;OPEN;Paris;20;19;1;2017-12-04T13:06:24+01:00
11043;11043 - CIRQUE D HIVER;PLACE PASDELOUP - 75011 PARIS;48.8626503001, 2.36705349045;True;False;OPEN;Paris;21;18;2;2017-12-04T13:06:27+01:00
10029;10029 - PLACE DE ROUBAIX;39 RUE DE DUNKERQUE - 75010 PARIS;48.8807266858, 2.3514643332;True;False;OPEN;Paris;23;21;1;2017-12-04T13:05:42+01:00
6029;06029 - VAUGIRARD PRINCE;FACE 1 RUE DE VAUGIRARD - 75006 PARIS;48.8489229582, 2.34104050871;True;False;OPEN;Paris;24;8;16;2017-12-04T13:06:31+01:00
15053;15053 - LECOURBE;250 RUE LECOURBE - 75015 PARIS;48.8392220978, 2.29154050795;True;False;OPEN;Paris;45;43;2;2017-12-04T13:06:33+01:00
14111;14111 - DENFERT-ROCHEREAU CASSINI;16 RUE CASSINI 75014 PARIS;48.8375492922, 2.33598303047;True;False;OPEN;Paris;24;20;4;2017-12-04T13:05:38+01:00
20133;20133 - RASSELINS;2 RUE DES RASSELINS - 75020 PARIS;48.8535286859, 2.40961536278;True;False;OPEN;Paris;27;22;5;2017-12-04T13:06:08+01:00
13047;13047 - BOUTROUX VITRY;1 AVENUE BOUTROUX - 75013 PARIS;48.8226328422, 2.37773843366;True;False;OPEN;Paris;49;46;3;2017-12-04T13:05:40+01:00
15115;15115 - VAUGIRARD;25-31 BOULEVARD DE VAUGIRARD - 75015 PARIS;48.8413252598, 2.31829155159;True;False;OPEN;Paris;30;29;1;2017-12-04T13:06:00+01:00
17050;17050 - BATIGNOLLES;1 RUE DES BATIGNOLLES - 75017 PARIS;48.8831039046, 2.32383474909;True;True;OPEN;Paris;17;5;12;2017-12-04T13:06:04+01:00
7009;07009 - ASSEMBLEE NATIONALE;FACE 119 RUE DE LILLE - 75007 PARIS;48.8613738909, 2.3201312769;True;False;OPEN;Paris;62;13;49;2017-12-04T13:06:35+01:00
1015;01015 - PLACE ANDRE MALRAUX;2 PLACE ANDRE MALRAUX - 75001 PARIS;48.8639796552, 2.33559960389;True;False;OPEN;Paris;20;3;17;2017-12-04T13:06:19+01:00
32605;32605 - HORTENSIAS (LES LILAS);1 ALLEE DES HORTENSIAS - 93260 LES LILAS;48.8821730942, 2.42327263606;True;True;OPEN;Paris;22;21;1;2017-12-04T13:05:45+01:00
43005;43005 - AUBERT (VINCENNES);18 AVENUE AUBERT - 94300 VINCENNES;48.8475504363, 2.43343260792;True;False;OPEN;Paris;49;47;1;2017-12-04T13:06:05+01:00
35003;35003 - VAILLANT (PANTIN);ANGLE RUE GENERAL GOSSERAND ET AVENUE EDOUARD VAILLANT - 93500 PANTIN;48.902691618, 2.39325582933;True;False;OPEN;Paris;20;12;7;2017-12-04T13:06:33+01:00
19111;19111 - ROSA PARKS – GARE RER E;Parvis Nord Gare RER E ROSA PARKS - 75019 PARIS;48.8972395464, 2.37504277378;True;False;OPEN;Paris;40;13;23;2017-12-04T13:06:23+01:00
16042;16042 - PORTE DE SAINT CLOUD;120 BOULEVARD MURAT - 75016 PARIS;48.83755526, 2.25797257271;True;False;OPEN;Paris;56;29;27;2017-12-04T13:06:22+01:00
15107;15107 -  PALAIS DES SPORTS;42 BOULEVARD VICTOR - 75015 PARIS;48.8335736182, 2.28548042092;True;False;OPEN;Paris;43;6;37;2017-12-04T13:05:45+01:00
13121;13121 - BRUNESEAU - QUAI D'IVRY;5 RUE BRUNESEAU - 75013 PARIS;48.8249528729, 2.38858067885;True;False;OPEN;Paris;20;7;13;2017-12-04T13:05:48+01:00
7001;07001 - DUROC;63 BOULEVARD DES INVALIDES - 75007 PARIS;48.8477698568, 2.31618388673;True;False;OPEN;Paris;45;26;14;2017-12-04T13:05:43+01:00
9108;09108 - ROCHECHOUART MAUBEUGE;25 RUE DE ROCHECHOUART - 75009 PARIS;48.877890015, 2.34478560299;True;False;OPEN;Paris;33;24;8;2017-12-04T13:06:29+01:00
5031;05031 - LACEPEDE;2 RUE LACEPEDE - 75005 PARIS;48.8436748454, 2.35461598268;True;False;OPEN;Paris;55;8;47;2017-12-04T13:06:21+01:00
3004;03004 - REPUBLIQUE 23;19 PLACE DE LA REPUBLIQUE - 75003 PARIS;48.86707, 2.36351;True;False;OPEN;Paris;18;9;5;2017-12-04T13:05:54+01:00
14104;14104 - LOSSERAND BOYER-BARRET;4 RUE BOYER BARRET - 75014 PARIS;48.833139, 2.317377;True;False;OPEN;Paris;22;21;1;2017-12-04T13:06:01+01:00
13010;13010 - PLACE D ITALIE AURIOL;FACE 11 PLACE D'ITALIE - 75013 PARIS;48.8315826438, 2.35670842076;True;True;OPEN;Paris;40;24;14;2017-12-04T13:06:34+01:00
17107;17107 - BERTHIER STUART MERRIL;182 BOULEVARD BERTHIER - 75017 PARIS;48.8859131283, 2.29323415107;True;False;OPEN;Paris;36;13;23;2017-12-04T13:06:22+01:00
13046;13046 - OUDINE PATAY;10 RUE EUGENE OUDINE - 75013 PARIS;48.8257129035, 2.37504430009;True;False;OPEN;Paris;44;33;11;2017-12-04T13:06:03+01:00
42008;42008 - CASANOVA (IVRY);128 AVENUE DANIEL CASANOVA - 94200 IVRY;48.8142062848, 2.38420701356;True;False;OPEN;Paris;25;20;5;2017-12-04T13:06:00+01:00
12012;12012 - REUILLY DIDEROT;71 BOULEVARD DIDEROT - 75012 PARIS;48.8472963106, 2.38570767222;True;False;OPEN;Paris;21;9;12;2017-12-04T13:06:25+01:00
20039;20039 - COURONNES;44 BOULEVARD DE BELLEVILLE - 75020 PARIS;48.8689406429, 2.3812826011;True;False;OPEN;Paris;48;45;3;2017-12-04T13:06:33+01:00
17001;17001 - GUY MOQUET;RUE GUY MOQUET - 75017 PARIS;48.892822963, 2.32680348983;True;False;OPEN;Paris;45;37;3;2017-12-04T13:06:22+01:00
17016;17016 - BROCHANT;3 RUE BROCHANT - 75017 PARIS;48.8881869858, 2.31686114315;True;False;OPEN;Paris;21;1;20;2017-12-04T13:06:33+01:00
11002;11002 - ROQUETTE THIERE;37 RUE DE LA ROQUETTE - 75011 PARIS;48.8551062954, 2.37342454193;True;False;OPEN;Paris;23;11;12;2017-12-04T13:06:12+01:00
8004;08004 - MALESHERBES PASQUIER;FACE 4 BD MALESHERBES - 75008 PARIS;48.8704218834, 2.32328899479;True;False;OPEN;Paris;64;37;27;2017-12-04T13:06:30+01:00
10036;10036 - AQUEDUC;80 RUE DE L'AQUEDUC - 75010 PARIS;48.8838432657, 2.36711064403;True;False;OPEN;Paris;29;25;3;2017-12-04T13:05:40+01:00
12028;12028 - VIVALDI;42 ALLEE VIVALDI - 75012 PARIS;48.8419236633, 2.38972897947;True;False;OPEN;Paris;27;19;8;2017-12-04T13:05:48+01:00
16031;16031 - BOULAINVILLIERS;51 RUE DES VIGNES - 75016 PARIS;48.8561507434, 2.27518841467;True;False;OPEN;Paris;20;11;9;2017-12-04T13:05:44+01:00
16103;16103 - TRAKTIR;3 RUE TRAKTIR - 75016 PARIS;48.872799156, 2.29150817943;True;False;OPEN;Paris;21;7;14;2017-12-04T13:06:14+01:00
20107;20107 - STADE MARYSE HILSZ;26 RUE MARYSE HILSZ - 75020 PARIS;48.8512852762, 2.41273364163;True;False;OPEN;Paris;23;12;10;2017-12-04T13:06:28+01:00
10105;10105 - BONNE NOUVELLE PROP2;2 RUE DE MAZAGRAN - 75010 PARIS;48.8702780786, 2.35128163669;True;False;OPEN;Paris;24;1;23;2017-12-04T13:06:13+01:00
31004;31004 - PARIS 2 (MONTREUIL);175/179 RUE DE PARIS - 93100 MONTREUIL;48.8555013129, 2.42205573361;True;False;OPEN;Paris;46;32;12;2017-12-04T13:06:15+01:00
9106;09106 - AUBER;3 RUE BOUDREAU - 75009 PARIS;48.8721902514, 2.329423494;True;False;OPEN;Paris;8;6;2;2017-12-04T13:06:28+01:00
18044;18044 - CLICHY;132 BOULEVARD DE CLICHY - 75018 PARIS;48.884127108, 2.32880709819;True;False;OPEN;Paris;32;26;1;2017-12-04T13:05:48+01:00
19014;19014 - LORRAINE;28 RUE DE LORRAINE - 75019 PARIS;48.8863350826, 2.38246120056;True;False;OPEN;Paris;18;14;4;2017-12-04T13:05:51+01:00
20043;20043 - CHARONNE AVRON;48 BOULEVARD DE CHARONNE - 75011 PARIS;48.8516026652, 2.39840304704;True;False;OPEN;Paris;27;26;1;2017-12-04T13:06:14+01:00
10004;10004 - METZ;7 RUE DE METZ - 75010 PARIS;48.870893426, 2.35352156501;True;False;OPEN;Paris;72;0;72;2017-12-04T13:06:30+01:00
20013;20013 - PLACE DE LA REUNION;106 RUE ALEXANDRE DUMAS - 75020 PARIS;48.85535514, 2.39972858969;True;False;OPEN;Paris;44;42;2;2017-12-04T13:06:18+01:00
15021;15021 - CROIX NIVERT;DEV 2 RUE JOSEPH LOUVILLE - 75015 PARIS;48.8448064217, 2.29757200598;True;False;OPEN;Paris;63;59;2;2017-12-04T13:06:26+01:00
16123;16123 - MAHATMA GANDHI;Avenue du Mahatma Gandhi face à la Fondation Louis Vuitton dans le Bois de Boulogne - 75016 PARIS;48.876356, 2.264205;True;False;OPEN;Paris;25;3;22;2017-12-04T13:06:13+01:00
7003;07003 - BON MARCHE;RUE VELPEAU - 75007 PARIS;48.8512303803, 2.32507003874;True;False;OPEN;Paris;59;39;14;2017-12-04T13:06:00+01:00
8015;08015 - ROQUEPINE;4 RUE ROQUEPINE - 75008 PARIS;48.8734861693, 2.32028123421;True;False;OPEN;Paris;44;5;39;2017-12-04T13:06:21+01:00
31702;31702 - CURIE (BAGNOLET);40 PIERRE ET MARIE CURIE - 93170 BAGNOLET;48.8706580129, 2.42404643754;True;True;OPEN;Paris;50;43;7;2017-12-04T13:06:16+01:00
11025;11025 - FROMENT BREGUET;9 RUE FROMENT - 75011 PARIS;48.8570414505, 2.37289470307;True;False;OPEN;Paris;48;33;16;2017-12-04T13:06:27+01:00
18038;18038 - ROND POINT DE LA CHAPELLE;70 RUE DE LA CHAPELLE - 75018 PARIS;48.8952199047, 2.3600976191;True;False;OPEN;Paris;24;11;7;2017-12-04T13:06:31+01:00
17019;17019 - MALESHERBES;20 RUE DE PHALSBOURG - 75017 PARIS;48.8826088164, 2.30902648734;True;False;OPEN;Paris;20;2;18;2017-12-04T13:06:33+01:00
18002;18002 - CLIGNANCOURT;25 RUE DE CLIGNANCOURT - 75018 PARIS;48.8853016219, 2.34721103754;True;True;OPEN;Paris;24;23;0;2017-12-04T13:06:09+01:00
13016;13016 - PRIMO LEVI;9 RUE PRIMO LEVI - 75013 PARIS;48.8309484485, 2.37965351593;True;False;OPEN;Paris;62;17;45;2017-12-04T13:06:11+01:00
15125;15125 - AQUABOULEVARD;2 AVENUE DE LA PORTE DE SEVRES / AQUABOULEVARD - 75015 PARIS;48.833219823, 2.27663033405;True;False;OPEN;Paris;50;0;50;2017-12-04T13:06:15+01:00
11014;11014 - NATION TRONE;FACE 21 PLACE DE LA NATION - 75011 PARIS;48.848808, 2.397406;True;False;OPEN;Paris;27;26;1;2017-12-04T13:05:56+01:00
20021;20021 - PRAIRIE L INDRE;2 RUE DE L'INDRE - 75020 PARIS;48.8627264627, 2.403351311;True;True;OPEN;Paris;36;32;4;2017-12-04T13:06:30+01:00
7101;07101 - SEVRES BABYLONE;BOULEVARD RASPAIL - 75007 PARIS;48.8522416177, 2.32660601948;True;False;OPEN;Paris;54;8;43;2017-12-04T13:06:01+01:00
903;00903 - QUAI MAURIAC  / PONT DE BERCY;FETE DE L'OH (BERCY) - QUAI MAURIAC ANG PONT DE BERCY - 75013 PARIS;48.8371336895, 2.37434055461;True;False;OPEN;Paris;20;1;19;2017-12-04T13:05:50+01:00
12018;12018 - SAINT MANDE - FAVRE;5 AVENUE SAINT MANDE - 75012 PARIS;48.8456092497, 2.39593262721;True;False;OPEN;Paris;35;27;8;2017-12-04T13:05:53+01:00
20109;20109 - SURMELIN HAXO;2 RUE HAXO - 75020 PARIS;48.8694370761, 2.40539657538;True;True;OPEN;Paris;21;20;1;2017-12-04T13:05:59+01:00
11046;11046 - VOLTAIRE;8 place de la république - 75011 PARIS;48.86681, 2.36547;True;False;OPEN;Paris;18;9;9;2017-12-04T13:06:35+01:00
14010;14010 - JEAN MOULIN ALESIA;12 AVENUE JEAN MOULIN - 75014 PARIS;48.8274269001, 2.32576033285;True;False;OPEN;Paris;39;18;21;2017-12-04T13:05:44+01:00
12110;12110 - BARON LE ROY TRUFFAUT;57-61 RUE DES PIROGUES DE BERCY - 75012 PARIS;48.8337086351, 2.38855666622;True;False;OPEN;Paris;55;44;11;2017-12-04T13:05:55+01:00
2001;02001 - SEBASTOPOL-GRENATA;12 RUE GRENETA - 75002 PARIS;48.8652406217, 2.35166987369;True;False;OPEN;Paris;34;2;31;2017-12-04T13:06:11+01:00
8028;08028 - HOUSSAYE;1 RUE ARSENE HOUSSAYE - 75008 PARIS;48.8734340814, 2.29770677798;True;False;OPEN;Paris;28;23;5;2017-12-04T13:06:22+01:00
31708;31708 - NOISY (BAGNOLET);116-118 RUE DE NOISY LE SEC - 93170 BAGNOLET;48.8744577172, 2.41513809225;True;True;OPEN;Paris;22;21;1;2017-12-04T13:05:41+01:00
3014;03014 - GRENIER SAINT LAZARE;FACE 34 RUE GRENIER SAINT LAZARE - 75003 PARIS;48.8630628327, 2.35283938072;True;False;OPEN;Paris;31;1;26;2017-12-04T13:06:10+01:00
16111;16111 - HELIE;4 - 6 rue Faustin Helie - 75016 PARIS;48.8594030819, 2.27652208903;True;False;OPEN;Paris;32;25;5;2017-12-04T13:06:06+01:00
13049;13049 - COUR FREYSSINET  1 - VINCENT-AURIOL;55 BD VINCENT AURIOL - 75013 PARIS;48.834183, 2.370347;True;False;OPEN;Paris;22;0;21;2017-12-04T13:05:44+01:00
12005;12005 - CROZATIER;74 RUE CROZATIER - 75012 PARIS;48.8504400134, 2.37890136621;True;False;OPEN;Paris;30;24;6;2017-12-04T13:06:21+01:00
5009;05009 - SQUARE VIVIANI;6 RUE DU FOUARRE - 75005 PARIS;48.8516511794, 2.34746333452;True;False;OPEN;Paris;16;5;11;2017-12-04T13:06:14+01:00
13004;13004 - GLACIERE;88 BOULEVARD AUGUSTE BLANQUI (SUR TPC) - 75013 PARIS;48.8306240751, 2.34542945665;True;False;OPEN;Paris;68;37;28;2017-12-04T13:05:50+01:00
9003;09003 - PLACE BARBÈS;PLACE BARBES - 75009 PARIS;48.8836531972, 2.34904085503;True;False;CLOSED;Paris;25;0;0;2017-12-04T13:05:51+01:00
35010;35010 - GERVAIS (PANTIN);1-3 RUE DU PRE SAINT GERVAIS - 93500 PANTIN;48.8910789763, 2.40277551969;True;False;OPEN;Paris;24;14;3;2017-12-04T13:06:24+01:00
6018;06018 - MICHELET ASSAS;13 RUE MICHELET - 75006 PARIS;48.842540966, 2.33506788557;True;False;OPEN;Paris;16;10;6;2017-12-04T13:06:05+01:00
15122;15122 - PLACE CHARLES VALLIN;PLACE CHARLES VALLIN - 75015 PARIS;48.8355247536, 2.30262194094;True;False;OPEN;Paris;14;13;1;2017-12-04T13:05:41+01:00
